tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-11-25,SPINDLE / ENDTUBE DUTRO 130 HD LH,73 MOTOR,1250000,1,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,BEARING RODA RR/OUT DUTRO 32211JR,73 MOTOR,165000,1,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,PIR BABOK BLKG/ NO.1 DUTRO 130 HD,73 MOTOR,490000,2,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,PIR BLKG NO.2 DUTRO 130 HD,73 MOTOR,335000,2,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,SEAL RODA BELAKANG LUAR DUTRO,73 MOTOR,17500,1, pcs , TM 219 TANGKIL ,SJ 001325
2023-11-25,KANVAS REM DUTRO 130 HD,73 MOTOR,350000,1,set, TM 219 TANGKIL ,SJ 001325
2023-11-25,PIN PIR DUTRO 130 HD,73 MOTOR,65000,6,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,BUSHING PIR DUTRO 130 HD,73 MOTOR,40000,6,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,U BOLT / KAWEL PIR 18x7x40,73 MOTOR,90000,2,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,TAMPEL PIR BLKG DUTRO,73 MOTOR,65000,2,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,MUR BAGONG DUTRO LH,73 MOTOR,55000,1,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,MUR BAGONG DUTRO RH,73 MOTOR,55000,1,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,AS RODA DUTRO 130 HD,73 MOTOR,900000,1,pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,Pir Extra No 4 /DIRGA,IZ115H/04,189724,2,Pcs, TM 219 TANGKIL ,SJ 001325
2023-11-25,Ban Luar ORI 1000-20 BS/BSN,UJB 814,3575000,1,pcs, R.M Kediri ,SJ 001327
2023-11-25,Ban Luar ORI 1000-20 BS/BSN,UJB 815,3575000,1,pcs, R.M Kediri ,SJ 001327
2023-11-25,Ban Luar ORI 1000-20 BS/BSN,UJB 816,3575000,1,pcs, R.M Kediri ,SJ 001327
2023-11-25,KAIN WARNA,TOKO 27,12500,1,Kg, R.M Kediri ,SJ 001327
2023-11-27,Oil Engine MEDITRAN SX,15W-40,29200,2,ltr, WA 01 ,
2023-11-27,Oil Engine MEDITRAN SX PLUS ( 200 L ),Cahaya Gunung Jati,33750,11.5,ltr, N 8448 UF ,Req 001223
2023-11-27,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 8448 UF ,Req 001223
2023-11-27,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 8448 UF ,Req 001223
2023-11-27,PIR EXTRA NKR NO.3/IZ0075-H03,DIRGAPUTRA EKAPRATAMA,183020,1,pcs, N 8432 BF ,Req 001224
2023-11-27,Pir Extra No.4 IZ0115H-H04,Dirgaputra,189724,1,pcs, N 8432 BF ,Req 001224
2023-11-27,Sunduk Pir  BLK,73 Motor,40000,1,Pcs, N 8432 BF ,Req 001224
2023-11-27,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 9446 UG ,Req 001225
2023-11-27,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 9446 UG ,Req 001225
2023-11-27,KLAKSON 24V DENSO,73 MOTOR,150000,0.5,set, N 9446 UG ,Req 001225
2023-11-27,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 9456 UG ,Req 001226
2023-11-27,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 9456 UG ,Req 001226
2023-11-27,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9456 UG ,Req 001226
2023-11-27,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9456 UG ,Req 001226
2023-11-27,SEAL REM NKR71 40493,73 MOTOR,10000,4,pcs, N 9456 UG ,Req 001226
2023-11-27,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,1,pcs, N 9456 UG ,Req 001226
2023-11-27,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,9,ltr, WA 01 ,
2023-11-27,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-11-27,CAT TOP COLOR BLACK 0020,TOKO 27,82500,1,Kg, TM 219 ,
2023-11-27,VERNIS AUTOGLOW 4010 + H,TOKO 27,175000,1,Kg, TM 219 ,
2023-11-27,THINNER AUTOGLOW 3910,TOKO 27,62500,1,klg, TM 219 ,
2023-11-27,EPOXY DANA GREY + H,TOKO 27,82500,4,Kg, TM 219 ,
2023-11-27,THINNER SUPER,SIWA JAYA,17000,20,ltr, TM 219 ,
2023-11-27,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 8761 UG ,Req 001228
2023-11-27,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 8761 UG ,Req 001228
2023-11-27,Fuel Filter NKR & NMR / ASTRA,16-97172549-0,37000,3, pcs , N 8761 UG ,Req 001228
2023-11-27,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1.5,ltr, N 8761 UG ,Req 001228
2023-11-27,Center Bearing NKR / Bandul,Makmur,250000,1,Pcs, N 8624 UG ,Req 001227
2023-11-27,Screen 6(3mm)x800+Hx3500,Omega Tech,2500000,2,pcs, CRUSHER ,
2023-11-27,BAUT BHK 10x100,PUTRA CAKRA,2700,10,pcs, CRUSHER ,
2023-11-27,"GULUNG MOTOR DINAMO 3 PHASE 2,2 KW 3HP RPM 1400",ARY DINAMO,630000,1,unit, CRUSHER ,
2023-11-27,Tabung o2,*,75000,1,pcs, CRUSHER ,
2023-11-27,Kawat Las RB 4.0 mm,*,1565,40,pcs, CRUSHER ,
2023-11-27,Ban Vulkanisir Ready Panas 7.50-16,F2222,950000,1,pcs, N 8502 UA ,Req 001331
2023-11-27,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134389,1,pcs, N 8502 UA ,Req 001331
2023-11-27,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,1,pcs, N 8502 UA ,Req 001331
2023-11-27,Ban IRC Jasa + Tambal Ban,Kas ,155000,1,pcs, Supra x ,
2023-11-27,KATROL BAN SEREP,ANUGERAH,750000,1,Pcs, TM 219 ,SJ 001326
2023-11-27,Seal Roda FAW 98 x 130 x12 ,Gaya Makmur Mobil,33500,2,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Seal Roda FAW 53x63x8,Gaya Makmur Mobil,35800,2,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Kanvas Rem FAW Rear 1104324,Gaya Makmur Mobil,72150,8,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Keling / Rivet kanvas REM Rear,Gaya Makmur Mobil,3330,24,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Kanvas Rem FAW Front 110533,Gaya Makmur Mobil,68820,8,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Keling / Rivet kanvas REM Front,Gaya Makmur Mobil,2220,48,pcs, FAW Tangkil ,SJ 001326
2023-11-27,Metal Bulan Hino EK 100,SUMBER BERKAT DIESEL,330000,1,set, Hino EK 100 Puntir Perbaikan Tangkil ,SJ By Nota
2023-11-28,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9210 UF ,Req 001229
2023-11-28,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,pcs, N 9210 UF ,Req 001229
2023-11-28,Seal Roda Depan / 73 Motor,8-94248117-1,47500,1,pcs, N 9210 UF ,Req 001229
2023-11-28,Air Filter NMR / ASTRA,18-98321 413-A,220000,1,pcs, N 9210 UF ,Req 001229
2023-11-28,RING SATELIT GARDAN BESAR,MAKMUR MOTOR,40000,2,pcs, N 8430 BF ,Req 001231
2023-11-28,RING SATELIT GARDAN KECIL,MAKMUR MOTOR,20000,4,pcs, N 8430 BF ,Req 001231
2023-11-28,SPIDER DIFF/PALANG NMR71,73 MOTOR,1400000,1,pcs, N 8430 BF ,Req 001231
2023-11-28,GEAR SIDE NMR71,73 MOTOR,590000,2,pcs, N 8430 BF ,Req 001231
2023-11-28,GEAR PINION NKR/NMR71,73 MOTOR,210000,4,pcs, N 8430 BF ,Req 001231
2023-11-28,LEM AUTOSEALER,MAKMUR MOTOR,12500,1, pcs , N 8430 BF ,Req 001231
2023-11-28,OIL PERTAMINA SAE 140,RORED HDA 140,36500,6,ltr, N 8430 BF ,Req 001231
2023-11-28,"Gerenda Selep 4""",*,11500,1,pcs, N 8477 UG ,
2023-11-28,Kawat Las RB 4.0 mm,*,1565,20,pcs, N 8477 UG ,
2023-11-28,Gerinda Potong 4'',*,3000,3,pcs, N 8477 UG ,
2023-11-28,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,3,ltr, N 8477 UG ,
2023-11-28,CAT TOP COLOR WHITE 0001,TOKO 27,82500,4,Kg, TM 219 ,
2023-11-28,CAT TOP COLOR TAXI YELLOW 2515,TOKO 27,82500,5,Kg, TM 219 ,
2023-11-28,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,12,ltr, WA 01 ,
2023-11-28,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-11-28,Oil Engine MEDITRAN SX,15W-40,29200,9,ltr, N 9429 UG ,Req 001230
2023-11-28,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,ltr, N 9429 UG ,Req 001230
2023-11-28,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9429 UG ,Req 001230
2023-11-28,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9429 UG ,Req 001230
2023-11-28,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9566 UG ,Req 001232
2023-11-28,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9566 UG ,Req 001232
2023-11-28,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 9058 UF ,
2023-11-28,Oil Engine MEDITRAN SX,15W-40,29200,1.5,ltr, N 9443 UG ,
2023-11-28,Axl Shaft /as Roda / 73 motor,NKR 71,1200000,1,pcs, N 8515 UH ,Rudi STRG
2023-11-28,Lem Silicone Kecil,Makmur Motor,12500,1,pcs, N 8515 UH ,Rudi STRG
2023-11-28,Baut Nap Fe Halus,73 Motor,12500,1,pcs, N 8515 UH ,Rudi STRG
2023-11-28,TERPAL 3x5,BAROKAH,120000,1,pcs, N 8448 UF ,
2023-11-28,Bensin Ecer untuk Nyuci Gardan,Kas,12000,2,liter, N 8430 BF ,
2023-11-28,UM storing ke dau P. Rudi + P. Hadi + P. Edi,Kas,15000,3,orang, N 8515 UH ,
2023-11-28,THINNER SUPER,Kas - SIWA JAYA,17000,20,ltr, TM 219 ,
2023-11-28,BALL YOKE PS100,SBM,175000,2,pcs, PAVING PUNTIR ,SJ 001329
2023-11-28,FLANGE JOINT PS100,SBM,125000,1,pcs, PAVING PUNTIR ,SJ 001329
2023-11-28,CROSS JOINT GUM93,SBM,175000,1, pcs , PAVING PUNTIR ,SJ 001329
2023-11-28,PANEL CONE CRUSHER,brg jadi,0,1, set , PUNTIR CRUSHER ,SJ 001329
2023-11-28,Fuel Filter FVZ Atas/ASTRA,I8-98162 897-A,117000,1,pcs, Puntir TM 221 ,SJ 001328
2023-11-28,Fuel Filter FVZ Atas/ASTRA,I8-98162 897-A,117000,1,pcs, Puntir TM 222 ,SJ 001328
2023-11-28,Fuel Filter FVZ Atas/ASTRA,I8-98162 897-A,117000,1,pcs, Puntir TM 224 ,SJ 001328
2023-11-28,Fuel Filter FVZ Atas/ASTRA,I8-98162 897-A,117000,1,pcs, Puntir TM 225 ,SJ 001328
2023-11-28,Fuel Filter FVZ Atas/ASTRA,I8-98162 897-A,117000,1,pcs, Puntir STOCK ,SJ 001328
2023-11-28,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,1,pcs, Puntir TM 221 ,SJ 001328
2023-11-28,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,1,pcs, Puntir TM 222 ,SJ 001328
2023-11-28,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,1,pcs, Puntir TM 224 ,SJ 001328
2023-11-28,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,1,pcs, Puntir TM 225 ,SJ 001328
2023-11-28,Fuel Filter FVZ Bawah/ASTRA,I8-98092 481-A,136500,1,pcs, Puntir STOCK ,SJ 001328
2023-11-28,Oil Filter FVZ/ASTRA,I8-94396 375-A,160000,1,pcs, PUNTIR TM 223 ,SJ 001328
2023-11-28,Oil Filter FVZ/ASTRA,I8-94396 375-A,160000,1,pcs, PUNTIR TM 225 ,SJ 001328
2023-11-28,SELING HANDREM GIGA FVZ,73 MOTOR,820000,1,pcs, Puntir TM 222 ,SJ 001328
2023-11-28,Main Pump Mixer,Bintang Teknik,0,1,pcs, Mojoagung ,SJ 001331
2023-11-28,Cross Joint Pump,Bintang Teknik,0,1,set, Mojoagung ,SJ 001331
2023-11-29,"Gerenda Selep 4""",*,11500,2,pcs, N 8477 UG ,
2023-11-29,Kawat Las RB 4.0 mm,*,1565,50,pcs, N 8477 UG ,
2023-11-29,Oil Engine MEDITRAN SX,15W-40,29200,5,ltr, N 8515 UH ,
2023-11-29,Oil Engine Meditran S-50,CAHAYA Gunung JATI,32800,0.5, ltr , N 8761 UG ,Req 001234
2023-11-29,SUNDUK PIR DEPAN CANTER,73 MOTOR,30000,1,pcs, N 8761 UG ,Req 001234
2023-11-29,Stoper Depan NKR 71,73 MOTOR,85000,1,Pcs, N 8761 UG ,Req 001234
2023-11-29,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9452 UG ,Req 001233
2023-11-29,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 9452 UG ,Req 001233
2023-11-29,CAT TOP COLOR TAXI YELLOW 2515,TOKO 27,82500,1,Kg, TM 219 ,
2023-11-29,CAT TOP COLOR BLACK 0020,TOKO 27,82500,1,Kg, TM 219 ,
2023-11-29,VERNIS AUTOGLOW 4010 + H,TOKO 27,175000,1,Kg, TM 219 ,
2023-11-29,THINNER AUTOGLOW 3910,TOKO 27,62500,1,klg, TM 219 ,
2023-11-29,Garuk Tukar Drum,Krebet,75000,1,pcs, Paving 3 ,
2023-11-29,FILTER SOLAR SAKURA F-1003,SUMBER BERKAT DIESEL,45000,2,pcs, Dropsite L 9573 CH ,
2023-11-29,FILTER SOLAR SAKURA F-1008,SUMBER BERKAT DIESEL,22000,2, pcs , Dropsite L 9573 CH ,
2023-11-29,FILTER OLI SAKURA O-1006,SUMBER BERKAT DIESEL,80000,2,pcs, Dropsite L 9573 CH ,
2023-11-29,Oil Engine MEDITRAN SX,15W-40,29200,13,ltr, Dropsite L 9573 CH ,
2023-11-29,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,10,ltr, WA 01 ,
2023-11-29,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,6,ltr, WA 01 ,
2023-11-29,Oil Engine MEDITRAN SX,15W-40,29200,2,ltr, N 9849 UH ,
2023-11-29,CLAMP ACCU,73 MOTOR,30000,0.5,set, N 8105 UB ,
2023-11-29,VELG Baru R16 T:12mm / UJB,SBM,825000,1,pcs, ARIS ( DT BARU ) ,Req 001110
2023-11-29,Oil Engine MEDITRAN SX,15W-40,29200,5,ltr, N 8515 UH ,RUDI STRG
2023-11-29,WIPRO GEMBOK G-6L 40mm,SAKTI PUTRA P,60051,1,pcs, LOGISTIK ,
2023-11-29,BBM Carry baru N 8047 A 10 liter storing ke selecta,Kas - SPBU,20000,1,liter, N 8515 UH ,
2023-11-29,UM storing P. Hadi + P. Rudi + P. Edi,Kas,50000,1,orang, N 8515 UH ,
2023-11-29,Air filter donaldson 910-6773,Kas - UD Sempurna,267000,2,pcs, Loader Mamuju ,
2023-11-29,KAIN WARNA,Kas - TOKO 27,12500,8,kg, MEKANIK ,
2023-11-29,Ban Vulkanisir Ready Panas 8.25-16/BSJ,F 3621,1150000,1,pcs, TM 213 ,SJ 001334
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 264,1050000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 334,1050000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 439,1050000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,Ban Jasa Vulkanisir Panas 1100-20 / BSJ,UJB 235,925000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,Ban Jasa Vulkanisir Panas 1100-20 / BSJ,UJB 326,925000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,Ban Jasa Vulkanisir Panas 1100-20 / BSJ,UJB 396,925000,1,pcs, TANGKIL ,SJ 001334
2023-11-29,Meja Kantor Kecil,*,0,1,pcs, TANGKIL ,SJ 001334
2023-11-29,Ban DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241500,5,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,5,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 186,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 168,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 023,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 138,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 045,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 187,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,BAN JASA VULKANISIR DINGIN 1000-20/MJS,UJB 132,1050000,1,pcs, Puntir Ready MIX ,SJ 001332
2023-11-29,KAIN WARNA,TOKO 27,12500,8,kg, Puntir Ready MIX ,SJ 001332
2023-11-29,Ban Luar ORI 1100-20 BS/BSN,UJB 856,4200000,1,pcs,B 9319 UIU-GIONO,SJ001333
2023-11-29,Ban Luar ORI 1100-20 BS/BSN,UJB 857,4200000,1,pcs,B 9319 UIU-GIONO,SJ001333
2023-11-29,Ban Dalam 1000-20 IBK,DIRGAPUTRA EKAPRATAMA,269000,2,pcs,B 9319 UIU-GIONO,SJ001333
2023-11-29,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,2,pcs,B 9319 UIU-GIONO,SJ001333
2023-11-29,Ban Luar ORI 1100-20 BS/BSN,UJB 858,4200000,1,pcs,N 8076 UF-BADAR,SJ001333
2023-11-29,Ban Luar ORI 1100-20 BS/BSN,UJB 859,4200000,1,pcs,N 8076 UF-BADAR,SJ001333
2023-11-29,Ban Dalam 1000-20 IBK,DIRGAPUTRA EKAPRATAMA,269000,2,pcs,N 8076 UF-BADAR,SJ001333
2023-11-29,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,2,pcs,N 8076 UF-BADAR,SJ001333
2023-11-29,Ban Luar ORI 1100-20 BS/BSN,UJB 855,4200000,1,pcs,P 9359 GM - Rohman,SJ001333
2023-11-29,Ban Dalam 1000-20 IBK,DIRGAPUTRA EKAPRATAMA,269000,1,pcs,P 9359 GM - Rohman,SJ001333
2023-11-29,Marshet IBK R20 + Besi,DIRGAPUTRA EKAPRATAMA,70586,1,pcs,P 9359 GM - Rohman,SJ001333
2023-11-29,TOPI / DAUN VELG R20  L 8 13mm,SUMBER BERKAT DIESEL,550000,1,pcs,P 9359 GM - Rohman,SJ001333
2023-11-29,BONGKAR PASANG VELG R20,TRIYENNY JAYA,150000,1,pcs,P 9359 GM - Rohman,SJ001333
2023-11-29,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,12,pcs,P 9359 GM - Rohman,SJ001333
2023-11-30,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 9210 UF ,Req 001236
2023-11-30,Bearing Roda Depan Luar / JUB,32207 J KOYO,77000,1,pcs, N 9210 UF ,Req 001236
2023-11-30,Seal Roda Depan / 73 Motor,8-94248117-1,47500,1,pcs, N 9210 UF ,Req 001236
2023-11-30,Vernis AUTOGLOW + Thinner ALFA,SIWA JAYA,252000,1,set, TM 219 ,
2023-11-30,SOLASI KERTAS BESAR,SUMBER ALAM JAYA ATK,8000,1,pcs, TM 219 ,
2023-11-30,VERNIS AUTOGLOW 4010 + H,TOKO 27,175000,2,Kg, TM 219 ,
2023-11-30,THINNER AUTOGLOW 3910,TOKO 27,62500,2,klg, TM 219 ,
2023-11-30,Service Dinamo Vibro 3 Phase,BJL Service,340000,1,Pcs, Paving 1 ,
2023-11-30,Bearing T306,BJL Service,176000,1,Pcs, Paving 1 ,
2023-11-30,Ban Luar 7.50-16 BS/BSN,T1201-HNJ0223,2175000,1,set, N 8333 UF ,SJ 001340 (DIKIRIM KE KEDIRI CRUSHER)
2023-11-30,Ban Luar 7.50-16 BS/BSN,T8901-HNJ0823,2175000,1,set, N 8333 UF ,SJ 001340 (DIKIRIM KE KEDIRI CRUSHER)
2023-11-30,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,12,ltr, WA 01 ,
2023-11-30,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,9,ltr, WA 01 ,
2023-11-30,Oil Engine MEDITRAN SX,15W-40,29200,2,ltr, WA 01 ,
2023-11-30,VALVE KIT/PENTIL SOLAR,73 MOTOR,20000,0.5,pack, WA 01 ,
2023-11-30,Tabung o2,*,75000,2,tbg , N 8477 UG ,
2023-11-30,Kawat Las RB 4.0 mm,*,1565,30,pcs, N 8477 UG ,
2023-11-30,"Gerenda Selep 4""",*,11500,1,pcs, N 8477 UG ,
2023-11-30,Gerinda Potong 4'',*,3000,3,pcs, N 8477 UG ,
2023-11-30,Minyak Rem PRESTONE / ARNEX,DOT 3,75000,0.3,pcs, FORKLIFT KUNING ,
2023-11-30,Oil hydraulic TuraliK 69,CAHAYA GUNUNG JATI,30250,3,ltr, PAVING 3 ,
2023-11-30,Oil Meditran S40,CAHAYA GUNUNG JATI,28200,20,ltr,Cone Crusher,
2023-11-30,Gerinda Potong 4'',*,3000,2,pcs, TM 216 ,
2023-11-30,Kawat Las RB 4.0 mm,*,1565,5,pcs, TM 216 ,
2023-11-30,BAN JASA VULKANISIR PANAS 1100-20/MJS,UJB 850,925000,1,pcs, TM 219 ,
2023-11-30,Ban Luar ORI 1000-20 BS/BSN,UJB 865,3575000,1,Pcs, TM 219 ,
2023-11-30,Ban Luar ORI 1000-20 BS/BSN,UJB 866,3575000,1,Pcs, TM 219 ,
2023-11-30,BAN DALAM 1000-20 IBK,DIRGAPUTRA EKAPRATAMA,269000,1, pcs , TM 219 ,
2023-11-30,BAN DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241412,1,pcs, TM 219 ,
2023-11-30,BONGKAR PASANG BAN+IMPACT,PRIMA JAYA BAN,40000,2,Pcs, TM 219 ,
2023-11-30,BONGKAR PASANG BAN SEREP,PRIMA JAYA BAN,25000,1,pcs, TM 219 ,
2023-11-30,REPAIR KIT TURBO NKR71,73 MOTOR,300000,1,set,N 8624 UG,Req 001237
2023-11-30,Gerinda 12/11 ,Kas - Sinar Sakti,350000,1,pcs, P. Samadi ,
2023-11-30,Ungkal Asah 12/11,Kas - Sinar Sakti,25000,1,pcs, P. Samadi ,
2023-11-30,Kabel 12/11,Kas - Sinar Sakti,45000,1,roll, P. Samadi ,
2023-11-30,Pembuatan panel crusher (byr ke P.Purnomo) ,Kas - Electrical Work,8795000,1,pcs, Mamuju ,
2023-11-30,DP ayakan ,Kas,10000000,1,pcs, Mamuju ,
2023-11-30,MUR AS PS,CAKRA MOTOR,45000,1,Pcs, TM 210 TANGKIL ,SJ BY NOTA
2023-11-30,SERVIS REK END,BENGKEL TRI STAR,185000,2,pcs, TM 210 TANGKIL ,SJ BY NOTA
2023-11-30,BOOT BALLS JOINT,BENGKEL TRI STAR,20000,2,pcs, TM 210 TANGKIL ,SJ BY NOTA
2023-11-30,Kawat Las RB 4.0 mm,*,1565,15,pcs, DUDUKAN VIBRATOR CRUSHER PUNTIR ,
2023-11-30,"Gerenda Selep 4""",*,11500,2,pcs, DUDUKAN VIBRATOR CRUSHER PUNTIR ,
2023-11-30,"Gerinda Potong 4""",*,2625,1,pcs, BANDUL AYAKAN CRUSHER Kediri ,
2023-11-30,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Bearing Roda Belakang Dalam NMR/JUB,30213 JR / KOYO,162500,1,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Seal Roda blk Luar NKR & NMR - RM,8 - 94336-317-1,31500,2,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,2,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,BAUT RODA NKR71 RR-LH MTSD,73 MOTOR,57500,6,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Pir Extra No.1 IZ0075-H01,Dirgaputra,258043,1,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Wiper Blade 18'' / Kipas Kaca,73 Motor,40000,2,pcs, N9493 UH (PONIRAN) ,SJ 001338
2023-11-30,"WIPRO KUNCI SOK 3/4"" S-6 46mm",SAKTI PUTRA P,234987,1,Pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,WIPRO SLIDING L CHROME 3/4 (450mm),SAKTI PUTRA P,315018,1,pcs, KEDIRI CRUSHER ,SJ 001338
2023-11-30,Ban Luar 7.50-16 BS/BSN,T8902-HNJ0723,2175000,1,set, N9493 UH (PONIRAN) ,SJ 001338
2023-11-30,Ban Luar 7.50-16 BS/BSN,T8901-HNJ0823,2175000,1,set, N9493 UH (PONIRAN) ,SJ 001338
2023-11-30,Ban Depan Luar 750-16 BS Ex DT / ASTRA ISUZU,DK 5565-54/DJ 0723,1400000,1,set, N9493 UH (PONIRAN) ,SJ 001338
2023-11-30,Bearing Screen Crusher KOYO 22318 RZKW33,Jaya Utama Bearing,1612000,1,pcs, Crusher Kediri ,SJ 001340
2023-11-30,PLAT POTONG D:50cm T:16mm,ANEKA LOGAM,22000,51.5,kg, BANDUL AYAKAN CRUSHER Kediri ,SJ 001340
2023-11-30,"BUBUT PLAT T:16mm, Lbg:12cm, D:50cm",TRIYENNY JAYA,125000,2,pcs, BANDUL AYAKAN CRUSHER Kediri ,SJ 001340
2023-11-30,KingPin Kit NKR 71,73 Motor,500000,1,set, KEDIRI CRUSHER ,SJ 001340
2023-11-30,Tabung o2,*,75000,1,tbg , KEDIRI CRUSHER ,SJ 001340
2023-11-30,Screen 28(7mm)x800+Hx3700,Omega Tech,3850000,2,pcs, Crusher Kediri ,SJ 001340
2023-11-30,CATRIDGE/ ROTATING KIT TURBO NMR71,MAKMUR MOTOR,1350000,1,pcs, N 9844 UG DIPERBAIKI DI KEDIRI READYMIX ,SJ 001339
