tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-12-19,SERVIS JOK,KALIMERI JAYA,275000,1,pcs, TM L 8706 UJ ,
2023-12-19,Oil Engine MEDITRAN SX PLUS ( 200 L ),CAHAYA GUNUNG JATI,33750,10.5,Ltr, N 9614 UH ( Nur Sohib DT Baru ) ,REQ 001263
2023-12-19,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs, N 9614 UH ( Nur Sohib DT Baru ) ,REQ 001263
2023-12-19,FUEL FILTER DMAX I6-98159 693-0,ASTRA ISUZU,75000,1,pcs, N 9614 UH ( Nur Sohib DT Baru ) ,REQ 001263
2023-12-19,Epoxy Dana Grey + H,Toko 27,82500,1,kg, Minimix G 9106 CB ,
2023-12-19,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-19,Pir Extra No.1 IZ0075-H01,Dirgaputra,258043,1,pcs, N 8761 UG ,REQ 001264
2023-12-19,PIR EXTRA NKR NO.2/IZ0075-H02,DIRGAPUTRA EKAPRATAMA,225068,1,pcs, N 8761 UG ,REQ 001264
2023-12-19,Oil Engine MEDITRAN SX,15W-40,29200,9,Ltr,N 9492 UH,Req 001342
2023-12-19,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs,N 9492 UH,Req 001342
2023-12-19,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,pcs,N 9492 UH,Req 001342
2023-12-19,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs,N 9492 UH,Req 001342
2023-12-19,Kain Warna ,Kas - Toko 27,12500,8,kg, Mekanik ,
2023-12-19,SELENOID VALVE AC 4V 310 + Ongkir ,Kas - SALLER SBY,138250,4,pcs, Req Banjarmasin (dikirim ekspedisi) ,
2023-12-19,"Pengecekan Logo Power, Scan G-IDSS, Repair Elektrikal ",Astra International ,769493,1,unit , TM 222 Puntir (L 8387 UB) ,
2023-12-19,Tabung Gas O2,*,75000,1,pcs, Tangkil ,SJ 001380
2023-12-19,Oil RORED HDA 90,CAHAYA GUNUNG JATI,38000,20,Ltr, Crane Tangkil ,SJ 001380
2023-12-19,FR Susp. Cushion/ Dudukan Mesin,Gaya Makmur Mobil,189810,2,pcs, TM 212 TANGKIL ,SJ 001380
2023-12-19,Gantungan/ Anting Pir Kecil Belakang Beiben,Abadi Bintang,388000,1,pcs, Tangkil ,SJ 001380
2023-12-19,Repair Kit Pin Pir Beiben,Abadi Bintang,365000,1,set, Tangkil ,SJ 001380
2023-12-19,Seal Valve Beiben,Abadi Bintang,28000,12,pcs, Tangkil ,SJ 001380
2023-12-19,Pin Brake Shoes/Pin Kampas Rem Belakang Beiben,Abadi Bintang,78000,2,pcs, Tangkil ,SJ 001380
2023-12-19,Kunci Roda (30x32x380MM),SUMBER BARU DIESEL,585000,1,set, Tangkil ,SJ 001380
2023-12-19,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,Pcs, CP 03 ,SJ 001380
2023-12-20,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,0.6,Ltr, N 8515 UH ,
2023-12-20,Fuel Filter NKR & NMR / ASTRA,16-97172549-0,37000,1,Pcs, N 9058 UF ,REQ 001265
2023-12-20,Fuel Filter NKR & NMR / ASTRA, I8 98037481-A,90675,1,Pcs, N 9058 UF ,REQ 001265
2023-12-20,Oil Engine MEDITRAN SX,15W-40,29200,9,Ltr, N 8502 UA ,REQ 001266
2023-12-20,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,Pcs, N 8502 UA ,REQ 001266
2023-12-20,Epoxy Dana Grey + H,Toko 27,82500,1,kg, G 9106 CB Minimix ,
2023-12-20,CAT TOP COLOR WHITE 0001,TOKO 27,82500,4,Kg, G 9106 CB Minimix ,
2023-12-20,Thinner Super,SIWA JAYA,17000,20,ltr, G 9106 CB Minimix ,
2023-12-20,CAT TOP COLOR BLACK 0020,TOKO 27,82500,3,Kg, G 9106 CB Minimix ,
2023-12-20,Cat Mix Jagoan Abu-Abu Dashboard,Toko 27,110000,1,kg, G 9106 CB Minimix ,
2023-12-20,Vernis Autoglow 4010 + H + Thinner,Siwa Jaya,245000,2,set, G 9106 CB Minimix ,
2023-12-20,Cat Tc Taxi Yellow,Toko 27 ,82500,1,pcs, G 9106 CB Minimix ,
2023-12-20,Cat TC Excellent WHITE,TOKO 27,82500,1,KG, G 9106 CB Minimix ,
2023-12-20,Solasi Kertas Besar Daimaru,Toko 27,16000,1,pcs, G 9106 CB Minimix ,
2023-12-20,Kawat Las Rb 4.0mm,CV Brilliant,160000,1,pck, Crusher 2 Mamuju ,
2023-12-20,STREP BHIR 12x2 1/2x5.4 mtr,SINARMAS BAJA P,310000,10,btg, Crusher 2 Mamuju ,
2023-12-20,UNP EQ 65,SINARMAS BAJA P,398400,23,btg, Crusher 2 Mamuju ,
2023-12-20,"STREP BESAR 6X2""X6 mtr",SINARMAS BAJA P,124000,6,btg, Crusher 2 Mamuju ,
2023-12-20,Bearing 30208 JR/Koyo,Lahar Jaya,100000,2,Pcs, Paving 2 ,
2023-12-20,OIL PERTAMINA SAE 140,RORED HDA 140,36500,3,Ltr, Paving 2 ,
2023-12-20,Seal TC 40x62x8,Virgo Motor,40000,2, pcs , Paving 2 ,
2023-12-20,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,3,Ltr, WA 01 ,
2023-12-20,Oil Engine MEDITRAN SX,15W-40,29200,2,Ltr, WA 01 ,
2023-12-20,Oil Engine MEDITRAN SX,15W-40,29200,9,Ltr, N 8310 UH ,REQ 001133
2023-12-20,Fuel Filter  HINO 23401/PAK MUQ,RM Surabaya,39000,1,pcs, N 8310 UH ,REQ 001133
2023-12-20,Fuel Filter NKR & NMR / ASTRA,I8 98037481-A,90675,1,pcs, N 8310 UH ,REQ 001133
2023-12-20,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 8310 UH ,REQ 001133
2023-12-20,Air Filter NMR / ASTRA,18-98321 413-A,220000,1,Pcs, N 8310 UH ,REQ 001133
2023-12-20,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,0.5,Ltr, N 8310 UH ,REQ 001133
2023-12-20,Ban Luar 825-16 SWL/SBM,3903109,1725000,1,pcs, N 9566 UG ,
2023-12-20,Ban Luar 825-16 SWL/SBM,3902108,1725000,1,pcs, N 9566 UG ,
2023-12-20,BAN DALAM 750-16 SWL,SBM,175000,2,pcs, N 9566 UG ,
2023-12-20,BAUT RODA BELAKANG KANAN NKR71,73 MOTOR,57500,4,pcs,N 9426 UG,REQ 001134
2023-12-20,Seal Roda blk Luar NKR & NMR - RM,8 - 94336-317-1,31500,1,Pcs,N 9426 UG,REQ 001134
2023-12-20,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,1,Pcs,N 9426 UG,REQ 001134
2023-12-20,UM storing ke Wajak P. Rudi + PSG ,Kas ,15000,2, Org  , N 8515 UH ,
2023-12-20,Service Dump Truk ,Astra International ,600600,1, unit  , N 8448 UF ,
2023-12-20,Service Mobil P. Anggoro ,Astra International ,2328922,1, unit  , B 1011 UJU  ,
2023-12-20,Truck Mixer Quester + Kunci Roda + STNK,L 9076 UR,0,1,unit, Mojoagung ,SJ 001388
2023-12-20,Truck Mixer Quester + Kunci Roda + STNK,L 8719 UJ,0,1,unit, Mojoagung ,SJ 001388
2023-12-21,Velg repair L6-12mm,Triyenny,60000,1,pcs, N 8310 UH ,Req 001268
2023-12-21,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 8310 UH ,Req 001268
2023-12-21,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 8310 UH ,Req 001268
2023-12-21,BHP 12x80 + UL,UD PUTRA CAKRA,4500,1,pcs, N 8271 UE ,
2023-12-21,BHP 12x90 + UL,UD PUTRA CAKRA,4500,1,pcs, N 8271 UE ,
2023-12-21,Baut BHK 10x30 + UP,UD PUTRA CAKRA,3000,2,pcs, N 8271 UE ,
2023-12-21,Baut BHK 10x35 + UP,UD PUTRA CAKRA,3000,2,pcs, N 8271 UE ,
2023-12-21,SHOCK ABSORBER/SKOK DPN NMR71,73 Motor,260000,2,pcs, N 9435 UG ,Req 001267
2023-12-21,Bearing Roda Belakang Dalam NMR/JUB,30213 JR / KOYO,162500,1,Pcs, N 9435 UG ,Req 001269
2023-12-21,Baut Roda NKR71 RR-LH,73 Motor,57500,1,pcs, N 9435 UG ,Req 001269
2023-12-21,"WIPRO TANG POTONG 6""",SAKTI PUTRA PERDANA,56000,1,pcs, Mekanik ,
2023-12-21,Tabung o2,*,75000,1,tbg, Crusher 2 Mamuju ,
2023-12-21,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2023-12-21,Truck Mixer Quester,L 8706 UJ,0,1,unit,Banjarmasin,
2023-12-21,Truck Mixer NMR,G 9106 CB,0,1,unit,Banjarmasin,
2023-12-21,Baut Roda BLK NKR 71 LH,Makmur Motor,60000,2,pcs, N 9613 UH / Lukman DT Baru ,
2023-12-21,OIL PERTAMINA SAE 140,RORED HDA 140,36500,1,Ltr, Paving 3 ,
2023-12-21,Roll Konveyor 15 cm / AS 20 cm,Stone Crusher Wijaya,60000,90,pcs, Crusher ,
2023-12-21,Roll Konveyor 65 cm / AS 80 cm,Stone Crusher Wijaya,110000,10,pcs, Crusher ,
2023-12-21,Roll Konveyor 20 cm / AS 25 cm,Stone Crusher Wijaya,70000,31,pcs, Crusher ,
2023-12-21,Roll Konveyor 15 cm / AS 25 cm,Stone Crusher Wijaya,60000,15,pcs, Crusher ,
2023-12-21,Roll Konveyor 15 cm / AS 22 cm,Stone Crusher Wijaya,55000,35,pcs, Crusher ,
2023-12-21,Roll Konveyor 45 cm / AS 65 cm,Stone Crusher Wijaya,90000,8,pcs, Crusher ,
2023-12-21,Roll Konveyor 65 cm / AS 80 cm,Stone Crusher Wijaya,110000,2,pcs, Crusher ,
2023-12-21,Repair tierod,Tri Star,155000,1,set,CP 03,SJ 001387
2023-12-21,Cross Joint Toyo GD1120T368,Sumber Berkat Diesel,110000,1,pcs, L 9160 UA TM FUSO ,SJ 001387
2023-12-21,Servis Rek End,Tristar,185000,2,pcs, L 9160 UA TM FUSO ,SJ 001387
2023-12-21,Boot Bols Joint,Tri Star,20000,2,pcs, L 9160 UA TM FUSO ,SJ 001387
2023-12-21,BAN DALAM EVERSAVE 900-20,SBM,240000,2,pcs, Tangkil ,SJ 001387
2023-12-21,Marshet R20 GT,SBM,100000,3,pcs, Tangkil ,SJ 001387
2023-12-21,BAN DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241412,1,pcs, Tangkil ,SJ 001387
2023-12-21,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 149,825000,1,pcs, Tangkil ,SJ 001387
2023-12-21,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 245,825000,1,pcs, Tangkil ,SJ 001387
2023-12-21,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 006,825000,1,pcs, Tangkil ,SJ 001387
2023-12-21,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 431,825000,1,pcs, Tangkil ,SJ 001387
2023-12-21,Jasa Ban Vulkanisir Panas 1000-20/MJS,UJB 852,825000,1,pcs, Tangkil ,SJ 001387
2023-12-21,Gardan Set Repair NMR 71,,0,1, set ,N 9493 UH / CRUSHER KEDIRI 2,SJ 001390
2023-12-21,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,2,pail, Crusher Kediri 2 ,SJ 001390
2023-12-21,Baut Roda NKR71 RR-LH,73 Motor,57500,5,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,FUEL FILTER DONALDSON P553004,73 MOTOR,80000,1,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,Fuel Filter Donaldson J86-21842,UD Sempurna,137500,1,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,Tabung Gas O2,,75000,1,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,Pir Extra No.1 IZ0075-H01,Dirgaputra,258043,1,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,Pir Extra No.4 IZ0115H-H04,Dirgaputra,189724,1,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,Center Bolt/ Sunduk Pir Belakang,73 Motor,40000,2,pcs, Crusher Kediri 2 ,SJ 001390
2023-12-21,MINYAK REM PRESTONE,CV. ARNEX,75000,5,ltr, Crusher Kediri 2 ,SJ 001390
2023-12-21,Ban Luar 750-16 JOYALL,930 651 172,2100000,1,set, N 9615 UH / CRUSHER KEDIRI 2 ,SJ 001390
2023-12-21,Ban Luar 750-16 JOYALL,930 651 130,2100000,1,set, N 9615 UH / CRUSHER KEDIRI 2 ,SJ 001390
2023-12-21,Boster / Chamber Brake BEIBEN,ABADI BINTANG,982000,1,Pcs, Readymix Kediri ,SJ 001391
2023-12-21,Water Pump NKR 71,73 Motor,425000,1,pcs, Readymix Kediri ,SJ 001391
2023-12-21,Ban Luar 1100-20 BS/BSN,UJB 896,4200000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Ban Luar 1100-20 BS/BSN,UJB 897,4200000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Ban Luar 1100-20 BS/BSN,UJB 898,4200000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Ban Luar 1100-20 BS/BSN,UJB 899,4200000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Jasa Ban Vulkanisir Panas 1100-20/MJS,UJB 109,925000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Jasa Ban Vulkanisir Dingin 1100-20/MJS,UJB 327,1150000,1,pcs, Mojoagung ,SJ 001392
2023-12-21,Jasa Ban Vulkanisir Panas 1100-20/MJS,UJB 548,925000,1,pcs, Mojoagung ,SJ 001392
2023-12-22,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,26800,2,ltr, WA 01 ,
2023-12-22,Hose Fuel/Selang Solar 1/4,73 Motor,25000,1,mtr, WA 01 ,
2023-12-22,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-22,Oil Engine MEDITRAN SX,15W-40,29200,3,ltr, N 9058 UF ,
2023-12-22,KACA SPION NKR/NMR RH-LH,73 MOTOR,40000,1,pcs, B 9981 PDC ,
2023-12-22,Mur + Baut 14 x 60,B. 19,7250,1, pcs , Paving ,
2023-12-22,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,0.6,Ltr, N 8515 UH ,
2023-12-22,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,pcs, N 9849 UH ,
2023-12-22,Lampu Mayang,73 Motor,35000,1,pcs, N 9849 UH ,
2023-12-22,SEKRING MINI 10A,73 Motor,4000,19,pcs, N 9849 UH ,
2023-12-22,SEKRING MINI 15A,73 Motor,4000,7,Pcs, N 9849 UH ,
2023-12-22,Rumah Sekering Mini ,Cakra Motor,10000,2,pcs, N 9849 UH ,
2023-12-22,Pipa Oli NKR71,Makmur Motor,275000,1,pcs, N 8271 UE ,
2023-12-22,Seal Crankshaft / Askruk NKR 71 / Front,73 Motor,215000,1, pcs , N 8271 UE ,
2023-12-22,V BELT A 41 MOULEND,OMEGA TECH,31000,2,pcs, N 8271 UE ,
2023-12-22,Baut 3/8x6cm,Akbar Jaya,3000,5,pcs, N 8271 UE ,
2023-12-22,Ring PIR,Akbar Jaya,500,10,pcs, N 8271 UE ,
2023-12-22,Air Accu PEGASUS,Cakra Motor,9583,1,btl, N 8271 UE ,
2023-12-22,TERMINAL 4P 100A,DELTA,70000,4,pcs, Crusher ,
2023-12-22,Gembok,Akbar Jaya,45000,1,pcs, Crusher ,
2023-12-22,Coil Selenoid Type 4v 220v,DELTA,165000,5, pcs , Ende ,
2023-12-22,Baut 3/8X6 NC (14) 1 box,B19,805,650,pcs, Crusher 2 Mamuju ,
2023-12-22,RING PIR M10,B19,125,650,pcs, Crusher 2 Mamuju ,
2023-12-22,Kawat Las Rb 4.0mm,CV Brilliant,160000,1,pck, Crusher 2 Mamuju ,
2023-12-22,BBM Traga Storing ke Wajak 20/12,Kas ,6800,14.70588235,Ltr , N 9849 UH ,
2023-12-22,UM Storing P. Hadi + P. Edi 20/12,Kas ,15000,2,Org , N 9849 UH ,
2023-12-22,Sak Bekas ,Kas ,1000,150,Pcs , Paving  ,
2023-12-22,Tali Ravia ,Kas ,22500,1,Kg , Paving  ,
2023-12-22,Palet Paving ,Kas ,58000,150,Pcs , Paving  ,
2023-12-22,Jasa Vulkanisir Panas 1000-20 / MJS,UJB 543,825000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Jasa Vulkanisir Panas 1000-20 / MJS,UJB 094,825000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Jasa Vulkanisir Panas 1000-20 / MJS,UJB 583,825000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Jasa Vulkanisir Panas 1000-20 / MJS,UJB 390,825000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Jasa Vulkanisir Panas 1000-20 / MJS,UJB 230,825000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Ban Luar ORI 1000-20 BS/BSN,UJB 869,3575000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Ban Luar ORI 1000-20 BS/BSN,UJB 870,3575000,1,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,BAN DALAM EVERSAVE 900-20,SBM,240000,3,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,Marshet R20 GT,SBM,100000,2,pcs,Ready Mix Puntir,SJ 001397
2023-12-22,SERVIS DINAMO AMP BEIBEN,BJL SERVICE,871000,1,pcs,Puntir Readymix,SJ 001397
2023-12-22,Oil Hydraulic TuraliK 69,CAHAYA GUNUNG JATI,5600000,1,drum,Armada Puntir,SJ 001396
2023-12-22,Grease Bearing SHELL - Gadus S2V150C 3,Panca Putra Mitra Tama,1500000,3,pail,Crusher Puntir,SJ 001396
2023-12-22,Matras Bekas Paving,*,0,19,pcs,Paving Puntir,SJ 001395
2023-12-22,"Motor Dinamo 7,5 Hp 1450 RPm ",,0,2,Pcs ,Puntir ,SJ 001396
2023-12-23,MINYAK REM PRESTONE,CV. ARNEX,75000,0.8,ltr, N 8515 UH ,
2023-12-23,SEAL DEBU ,73 Motor,4000,4,pcs, N 8417 UE ,
2023-12-23,Seal Rem 40493 R,73 Motor,10000,4,pcs, N 8417 UE ,
2023-12-23,Kanvas Rem NKR 71,DIRGAPUTRA EKAPRATAMA,41125,2,pcs, N 8417 UE ,
2023-12-23,MINYAK REM PRESTONE,CV. ARNEX,75000,0.8,ltr, N 8417 UE ,
2023-12-23,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,pcs, N 9849 UH ,
2023-12-23,Dop/Bulb T10 24v,Cakra Motor,2500,2,pcs, N 9849 UH ,
2023-12-23,Klem Selang 5/8'',Barokah,2000,2,pcs, N 8271 UE ,
2023-12-23,Hose Fuel/Selang Solar 1/4,73 Motor,25000,1,mtr, N 8271 UE ,
2023-12-23,Oil Filter NKR & NMR/ Astra,16-97247 514-0,94575,1,pcs, N 8271 UE ,
2023-12-23,Oil Engine MEDITRAN SX,15W-40,29200,10,Ltr, N 8271 UE ,
2023-12-23,Baut MBNC 5/16 + WL,UD Putra Cakra,800,10,pcs, N 8271 UE ,
2023-12-23,Gulung (rewinding) dinamo 3 phase 40Hp 730 rpm,Ary Dinamo,10000000,1,pcs, Crusher ,
2023-12-23,Baut BHK 6x20,UD Putra Cakra,500,10,pcs, Crusher ,
2023-12-23,Baut BHK 8x40,UD Putra Cakra,1000,10,pcs, Crusher ,
2023-12-23,Baut BHK 10x50,UD Putra Cakra,1800,20,pcs, Crusher ,
2023-12-23,Fuel Filter NKR/NMR I8-98037 481-A,Astra Isuzu,93000,1,pcs, N 9616 UH ,REQ 001270
2023-12-23,Fuel Filter HINO 23401/PAK MUQ,RM Surabaya,39000,1,Pcs, N 9616 UH ,REQ 001270
2023-12-23,CLAMP ACCU,73 MOTOR,30000,2,set, N 9616 UH ,REQ 001270
2023-12-23,Air Filter NMR / ASTRA,18-98321 413-A,220000,1,pcs, N 9616 UH ,REQ 001270
2023-12-23,Air Filter NMR / ASTRA,18-98321 413-A,220000,1,pcs, N 9490 UH ,REQ 001271
2023-12-23,KacaMata Putih,CAKRA MOTOR,10000,4, pcs , Mekanik ,
2023-12-23,Baut seng 1/4 x 1 1/2'',B.19,49000,2,gross, Ende ,SJ 001398
2023-12-23,Ring m6 lebar,B.19,200,600,pcs, Ende ,SJ 001398
2023-12-23,As jantan BLK PS 100,SBM,275000,1,pcs, Ende ,SJ 001398
2023-12-23,Yoke Sleave PS 100,SBM,300000,1,pcs, Ende ,SJ 001398
2023-12-23,FLANGE JOINT PS 100,SBM,250000,2,pcs, Ende ,SJ 001398
2023-12-23,BALL YOKE  PS 100,SBM,250000,2,pcs, Ende ,SJ 001398
2023-12-23,Cross Joint Gum 88,Makmur Motor,125000,3,pcs, Ende ,SJ 001398
2023-12-23,Cross Joint GUM 93,73 Motor,145000,4,pcs, Ende ,SJ 001398
2023-12-23,Cross Joint TM-188 Toyo,73 Motor,110000,1,pcs, Ende ,SJ 001398
2023-12-23,FLANGE JOINT L038,SBM,175000,1,pcs, Ende ,SJ 001398
2023-12-23,BALL YOKE  L038,SBM,175000,1,pcs, Ende ,SJ 001398
2023-12-23,Coil Selenoid Type 4v 220v,DELTA,165000,5, pcs , Ende ,SJ 001398
2023-12-23,TANG LAS KURT HAUFE 600 AMP,SAKTI PUTRA PERDANA,85000,1,pcs, Ende ,SJ 001398
2023-12-23,TANG LAS KURT HAUFE 800 AMP,SAKTI PUTRA PERDANA,105000,1,pcs, Ende ,SJ 001398
2023-12-23,Radiator Grandmax Ori,SBM,1100000,1,pcs, N 8267 EE Grand Max Paving ,
2023-12-23,Coolant Radiator,SBM,75000,2,galon, N 8267 EE Grand Max Paving ,
2023-12-23,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,ltr, WA 01 ,
2023-12-23,Velg repair L6-12mm,Triyenny,60000,1,pcs, N 9614 UH ( Nur Sohib DT Baru ) ,
2023-12-23,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 9614 UH ( Nur Sohib DT Baru ) ,
2023-12-23,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 9614 UH ( Nur Sohib DT Baru ) ,
2023-12-23,Karet Ban ,Kas ,5000,1,Pcs , Logistik  ,
2023-12-23,Terpal 2 x 3 ,Kas ,46500,1,Pcs , P. kris ke Banjarmasin kirim Pickup  ,
2023-12-23,Karet Seal Pipa 6 inch ,Kas ,35000,6,pcs , CP banjarmasin ,
2023-12-23,Karet Seal Pipa 5 inch ,Kas ,27500,10,pcs , CP banjarmasin ,
2023-12-23,Baut 5/8x1 1/2 (1 dus),Kas - B. 19,2735,40, pcs , Crusher 2 Mamuju ,
2023-12-23,Baut 5/8x2 1/2 (2 dus),Kas - B. 19,3330,60,pcs, Crusher 2 Mamuju ,
2023-12-23,Ring Plat 5/8,Kas - B. 19,750,120,pcs, Crusher 2 Mamuju ,
2023-12-23,Ring Pir 5/8,Kas - B. 19,500,100, pcs , Crusher 2 Mamuju ,
2023-12-23,Booster/Master Kopling Bawah 90mm,73 Motor,675000,1,pcs,CP 08 ( Dikembalikan ),SJ 001394
2023-12-23,CLAMP ACCU,73 MOTOR,30000,2,set, Tangkil ,SJ 001394
2023-12-23,Ban Luar 825-16 SWL/SBM,4318311,877500,1,set, TM 212 ,SJ 001394 (55% Ex N 9443 UG)
2023-12-23,Ban Luar 825-16 SWL/SBM,4518212,877500,1,set, TM 212 ,SJ 001394 (55% Ex N 9443 UG)
2023-12-26,"Gerinda Potong WD 4""",Prima Sekar,50000,1,pack, Crusher 2 Mamuju ,
2023-12-26,Tabung O2,*,75000,2,tbg, Crusher 2 Mamuju ,
2023-12-26,Oil Engine MEDITRAN SX,15W-40,29200,3,Ltr, WA 01 ,
2023-12-26,Fuel Filter Donaldson / UD SMPRN,J8620120 ,72000,1,Pcs, WA 01 ,
2023-12-26,Oil Hydraulic MEDITRAN S10W,SAE 10 W,29000,2,Ltr, WA 01 ,
2023-12-26,Bearing Roda Belakang Dalam NMR/JUB,30213 JR / KOYO,162500,1,Pcs, N 9429 UG ,
2023-12-26,Bearing Roda Belakang Luar / JUB,28680/22 KOYO,176750,2,Pcs, N 9429 UG ,
2023-12-26,Seal Roda Belakang Dalam NMR  - RM,8 - 97122937 - 0,45000,2,Pcs, N 9429 UG ,
2023-12-26,Velg repair L6-12mm,Triyenny,60000,1,pcs, N 9429 UG ,Req 001136
2023-12-26,Daun Velg L-6 LANTECH,P/N,400000,1,Pcs, N 9429 UG ,Req 001136
2023-12-26,Kawat Las RB 4.0 mm,Untuk Las Velg,1565,11,pcs, N 9429 UG ,Req 001136
2023-12-26,SOLASI LISTRIK NATIONAL,BAROKAH,7000,1,Pcs, Paving 3 ,
2023-12-26,Baut MBNC 0.5/5 + WP+ WL,UD Putra Cakra,5400,10,pcs, Paving 3 ,
2023-12-26,Service Dinamo NKR 71,BJL Service,800500,1,set, N 8105 UB ,
2023-12-26,Gear Pinion Crown Wheel / NMR 71 / 43x7,ASTRA ISUZU,4192500,1,Set, N 9493 UH (Kediri Crusher) ,
2023-12-26,Bearing 30309 DJR Koyo,Lahar Jaya,190000,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Bearing 30310 DJR Koyo,73 Motor,225000,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Bearing 3984/20 Koyo,73 Motor,180000,2,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Bearing Pinion NMR / JUB / J 30-1 ACG38,JAYA UTAMA BEARINGS,105000,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,RING SATELIT GARDAN BESAR,MAKMUR MOTOR,40000,2,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,RING SATELIT GARDAN KECIL,MAKMUR MOTOR,20000,4,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,SPACER COLLAR PINION Gardan NMR 1-41219004-0,73 MOTOR,160000,1, pcs , N 9493 UH (Kediri Crusher) ,
2023-12-26,Seal Pinion/MOB gardan / PM SBY,8-97047609-0,45000,1,Pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Ring Lock gigi nanas gardan 1-09588065-2,73 MOTOR,30000,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Lem Autosealer,Makmur Motor,12500,1,pcs, N 9493 UH (Kediri Crusher) ,
2023-12-26,Sambung As Cross Joint,Triyenny,125000,1,pcs, Ende ,SJ 001398 (tgl 23/12/2023)
2023-12-26,Bor Baut Bospom (pangkon),Triyenny,65000,1,set, N 8271 UE ,
2023-12-26,"Bikin As Sambungan Dinamo 12cm pjg 38cm, As Bearing 70, As Puli 65 + Motong puli",Triyenny,1750000,1, set , Crusher ,
2023-12-26,Bearing Roda Depan Dalam / JUB,32210 J KOYO,121000,1,pcs, N 8427 BF  ,REQ 001135
2023-12-26,BAUT RODA JUMBO UNIVERSAL RR-RH/IBK,DIRGAPUTRA EKAPRATAMA,62700,1,pcs, N 8427 BF  ,REQ 001135
2023-12-26,BAUT RODA BELAKANG KANAN NKR71,73 MOTOR,57500,1,pcs, N 8427 BF  ,REQ 001135
2023-12-26,Seal Roda Depan NKR71,SUMBER BARU MOTOR,35000,2,pcs, N 8427 BF  ,REQ 001135
